town,name,drg,grant_name,grant_type,pay1990,pay1991,pay1992,pay1993,pay1994,pay1995,pay1996,pay1997,pay1998,pay1999,pay2000,pay2001,pay2002,pay2003,pay2004,pay2005,pay2006,pay2007,pay2008,pay2009,pay2010,pay2011,pay2012,pay2013
101,North Haven              ,D,Transportation - Public,State,203762,211090,249732,159926,104186,116825,92350,93329,85266,85672,89133,111571,107648,96867,111712,138003,142162,145176,124064,129732,177405,93003,46428,71168
101,North Haven              ,D,Voc Agriculture - Tuition,State,8298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,North Haven              ,D,Youth Service Bureau,State,0,0,0,0,0,0,15683,15596,15536,15569,17272,17420,17359,17036,17044,17271,17307,17337,23587,23587,23591,23593,23593,23452
102,North Stonington         ,E,Adult Education,State,5282,6365,5869,6225,5945,6005,6428,5935,6675,7075,6526,7185,6942,6866,6825,7412,6633,6177,6738,7287,8495,7469,6981,6829
102,North Stonington         ,E,Child Nutrition State Match,State,5258,5606,6015,5721,5435,5215,5126,4400,4127,3627,3675,4168,3968,3354,2930,2745,2678,2654,2682,2951,2879,2832,2720,2522
102,North Stonington         ,E,E.E.R.A - Public,State,4486,3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,North Stonington         ,E,ECS/Alliance Dist Grants,State,1845606,2018090,2213667,2115740,2115740,2147036,2619795,2564646,2537209,2535221,2511838,2524372,2568547,2485372,2474718,2577006,2668314,2649386,2740815,2913921,2472457,2479112,2892545,2906538
102,North Stonington         ,E,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5675,5915,6514,6265,6171,5911,5478
102,North Stonington         ,E,Magnet School,State,0,0,0,0,0,0,13791,13213,11575,13200,10800,13200,15524,13200,13200,12000,8400,5200,7800,7800,13000,11700,9100,9100
102,North Stonington         ,E,Nonpublic Health Services,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2026,2897,4574,4317,0,3860,3950
102,North Stonington         ,E,Open Choice Program,State,0,0,0,0,0,0,0,0,0,0,0,0,0,6000,0,0,0,0,0,0,0,0,0,0
102,North Stonington         ,E,Professional Development,State,1997,2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,North Stonington         ,E,School Building Projects,State,0,0,0,0,0,378100,710831,686277,664988,643700,722872,799380,693369,732968,604260,589200,462634,445366,428334.54,411213.83,396714.27,378765.33,363989.57,345178.91
102,North Stonington         ,E,School To Career Opportunities,State,0,0,0,0,0,0,0,0,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,North Stonington         ,E,Sp. Ed. - Equity,State,0,0,0,0,0,0,3419,0,0,0,0,0,32473,0,0,0,813,13028,0,0,0,0,0,0
102,North Stonington         ,E,Sp. Ed. - Excess Cost,State,27873,49999,72682,96228,96602,106532,157810,0,7674,0,0,110428,103917,106484,38953,24055,30943,72488,19308,45098,36842,0,0,0
102,North Stonington         ,E,Sp. Ed. - Regular,State,303430,321081,326497,325563,378084,380704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,North Stonington         ,E,Sp. Ed. - State Agency Placements,State,3682,3946,3346,0,0,0,6004,147748,128937,194446,210845,68379,168804,28060,18360,0,0,0,0,0,45487,0,0,0
102,North Stonington         ,E,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47231,47231,47231,47231
102,North Stonington         ,E,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,0,0,0,63178,30622,18213,29967,0,13934,0,40000,0,0,0,0,0,0
102,North Stonington         ,E,State School Breakfast,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3479,3081
102,North Stonington         ,E,Student Achievement,State,0,0,0,0,0,0,6170,500,1810,0,2982,0,0,0,0,0,0,0,0,0,0,0,0,0
102,North Stonington         ,E,Tax Exempt Property,State,7286,6385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,North Stonington         ,E,Transportation - Public,State,77612,83441,77197,114438,105035,110426,115958,115962,145601,151839,142805,169438,161848,142341,138542,148941,118019,110825,113642,113068,71143,62671,56564,52046
102,North Stonington         ,E,Voc Agriculture - Tuition,State,14588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,North Stonington         ,E,Vocational Education Equipment,State,25430,0,0,57312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Adult Education,State,30780,33763,31605,31646,27111,34589,32986,31480,28783,34595,42965,48984,50545,46950,50985,52284,61990,61277,118740,84980,81471,85322,72013,56101
103,Norwalk                  ,H,Bilingual Education,State,35298,40333,45273,45226,41740,41906,49554,58300,55972,70171,75904,83441,104229,103279,106586,112661,121666,121818,121132,116197,111044,98041,97951,96209
103,Norwalk                  ,H,Child Nutrition State Match,State,46934,44224,43694,39627,38483,35265,34239,33599,33677,33125,33367,32115,31924,30436,29996,30760,30206,30388,37565,42108,43150,44011,46202,47876
103,Norwalk                  ,H,Coordinated Education - DSS,State,30000,30000,30000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,E.E.R.A - Nonpublic,State,0,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,E.E.R.A - Public,State,215736,177079,140302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Early Reading Success,State,0,0,0,0,0,0,0,0,0,1096868,1040984,1033649,1008934,929436,991973,1055624,1069645,1036968,1066050,0,0,0,0,0
103,Norwalk                  ,H,ECS/Alliance Dist Grants,State,7521904,7822780,6926036,5866256,5866256,5866256,8532531,7992607,8007266,8021655,7960787,8011338,8027057,8224949,8325127,8345099,8644467,8681793,9731823,10038422,8638098,8708480,10093384,10308980
103,Norwalk                  ,H,Extended School Hours,State,0,0,0,0,0,126220,96970,82126,85024,195033,192976,192505,208004,197074,207852,193946,189611,191725,190225,189501,198380,204575,210715,214772
103,Norwalk                  ,H,Family Resource Center Program,State,0,0,0,0,0,0,0,75000,100000,201083,200000,200000,200000,172342,155949,204500,204500,204500,204800,194400,184650,194000,184870,210426
103,Norwalk                  ,H,Gen Improvemnts To School Buildings,State,0,0,0,0,0,0,0,0,0,777259,175000,894195,1139461,0,625000,75276,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58024,82347,92354,93329,95402,99913,103279
103,Norwalk                  ,H,Innovative Teacher Training,State,0,0,0,0,0,0,0,0,0,0,0,125000,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Interdistrict Cooperative,State,0,0,207000,240000,330413,341834,153850,98680,218143,218143,288049,322360,271351,264521,237975,237975,156758,145785,90000,89169,153180,106454,0,0
103,Norwalk                  ,H,Magnet School,State,0,0,0,0,0,0,223006,152669,232682,166777,214487,333583,417880,377980,360269,495763,757770,1076612,1290701,1546552,1662744,1591473,1635844,1748637
103,Norwalk                  ,H,Nonpublic Health Services,State,199334,246361,37342,35676,30186,33694,45316,32619,36034,36814,38390,37006,36556,42500,40946,40038,51288,48641,48684,44759,43935,40784,43504,47175
103,Norwalk                  ,H,Other State Grants,State,57889,49913,0,0,0,0,0,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Preschool Quality Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000,40000,0,0,0,0
103,Norwalk                  ,H,Primary Mental Health,State,0,0,0,0,15400,14660,16600,14000,20000,20000,0,0,12154,0,16090,16376,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Priority School Districts,State,167442,169577,41775,1000000,1000000,1000000,1000000,1334000,1542437,1584125,1584125,1584125,1584125,1502770,1665480,2073928,2078921,2420909,2998679,2964508,2957294,2957294,2934578,2908896
103,Norwalk                  ,H,Professional Development,State,14346,14160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Quality Enhancement,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47777,50282
103,Norwalk                  ,H,Safe Learning Grant,State,0,0,0,0,0,0,0,0,0,0,0,0,21944,22006,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,School Accountability-Summer Schl,State,0,0,0,0,0,0,0,0,0,0,0,246732,228174,168572,161612,214687,222047,223426,221057,220957,225905,230544,246834,247259
103,Norwalk                  ,H,School Building Projects,State,973328,740084,1063629,873029,832872,740164,674051,670305,1707880,662069,971819,1079555,1999342,3480511,5222777,17918349,10605535,8652041,8753418.78,3266834.11,1680428.65,635723.16,4014.27,0
103,Norwalk                  ,H,School Library Grant,State,0,0,0,0,0,0,0,0,0,184677,176989,176706,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,School Readiness -Severe Need,State,0,0,0,0,0,0,0,0,695788,1956897,2128194,2191051,2175369,2141532,2168106,2438910,2501368,2622871,2910821,3858732,3948814,3947434,3886078,4247928
103,Norwalk                  ,H,School Readiness Minor Capital Impr,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72134,0,0,0,0,0,0
103,Norwalk                  ,H,Sp. Ed. - Equity,State,0,0,0,0,0,0,363,0,0,0,90158,95490,24626,0,0,0,12071,12012,0,0,0,0,0,0
103,Norwalk                  ,H,Sp. Ed. - Excess Cost,State,36283,32201,32946,19445,10637,58031,93012,86666,172474,425128,423064,545094,571419,612970,583646,664302,859291,1137025,1368792,1492701,1193228,1494277,1513692,1662398
103,Norwalk                  ,H,Sp. Ed. - Medicaid,State,0,0,0,0,0,28224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Sp. Ed. - Regular,State,2960183,2966336,2895128,2159240,1990009,2657159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Sp. Ed. - State Agency Placements,State,170597,78321,130633,67195,66717,81461,106482,91483,56865,366800,343388,660575,454982,401659,311873,392496,648130,408641,339910,365492,289842,510185,332877,272360
103,Norwalk                  ,H,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73850,73850,73850,73850
103,Norwalk                  ,H,State Accountability Funds,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000
103,Norwalk                  ,H,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,146250,0,170023,189419,262766,107295,21126,0,53817,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,State School Breakfast,State,10465,24000,36112,51259,75672,70348,72077,71082,73216,74386,71240,76185,76153,71118,70127,66595,64418,67938,65467,56452,61793,64423,64797,65236
103,Norwalk                  ,H,Student Achievement,State,0,0,0,0,0,0,31453,15736,16739,0,42535,1001,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Summer School Incentive,State,0,39693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Teacher Standards Implementation,State,2025,44804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Train. Paraprofessionals,State,0,0,0,0,0,14500,23144,17144,15277,14707,8947,0,0,0,0,0,0,0,0,0,0,0,0,0
103,Norwalk                  ,H,Transportation - Public,State,382290,366832,372836,234182,158557,194589,202356,176995,162424,166509,209492,217256,228481,193255,268136,208148,256896,154089,473854,243418,148614,91839,60295,66206
103,Norwalk                  ,H,Transportation-Nonpublic,State,48695,73374,73775,55826,34828,55637,50205,46104,36163,42313,22966,22614,24152,22220,22014,19702,23963,15593,48832,24338,22505,10902,13804,15915
103,Norwalk                  ,H,Young Parents Program,State,0,0,0,0,14285,14285,16642,16642,16642,17272,15240,15240,15240,14767,15822,15822,16028,16380,16380,16380,20000,40000,12484.38,0
103,Norwalk                  ,H,Youth Service Bureau,State,0,0,0,0,0,0,69310,67953,67029,67538,64912,67215,66264,61247,61373,64894,65457,65932,73472,73472,73534,73563,73563,73366
104,Norwich                  ,H,Adult Education,State,133816,210896,227601,261284,273607,307664,286033,286900,275677,272587,277401,511050,457816,354966,324116,359532,397430,336893,397319,430884,429981,422103,373480,328694
104,Norwich                  ,H,After School Program,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65444,0,0,0,0,45600,48000
104,Norwich                  ,H,Bilingual Education,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902,7033,13432,13293,18858,18014,15139,19975,17673
104,Norwich                  ,H,Child Nutrition State Match,State,25618,27785,32256,33995,33355,33695,33541,33317,31985,29422,28321,29966,29559,29331,25445,25457,25649,24808,24295,24367,24116,23902,25011,24886
104,Norwich                  ,H,Commissioner's Network,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1334692
104,Norwich                  ,H,E.E.R.A - Nonpublic,State,14614,10895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,E.E.R.A - Public,State,114871,97146,79783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Early Reading Success,State,0,0,0,0,0,0,0,0,0,100000,100000,100000,100000,94619,100000,100000,429437,487001,501708,0,0,0,0,0
104,Norwich                  ,H,ECS/Alliance Dist Grants,State,13070536,14948275,17622329,18389533,19602957,19602957,24061630,24417553,24878318,24603939,25127129,25151908,25620507,26717102,26950156,27280610,28128685,28346282,30920824,32116788,27393130,27537531,32111673,32695304
104,Norwich                  ,H,Extended School Hours,State,0,0,0,0,0,72982,56493,0,0,0,0,0,0,0,0,0,98786,99676,99093,98220,104545,105597,104980,103860
104,Norwich                  ,H,Family Resource Center Program,State,0,0,0,0,0,0,0,75000,100000,100542,100000,100000,100000,86171,77975,102250,102250,102250,102400,97200,92325,97000,92435,210426
104,Norwich                  ,H,Healthy Foods Initiative,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50086,50647,50973,49604,50105,51600,51340
104,Norwich                  ,H,Innovative Teacher Training,State,0,0,0,0,0,0,0,0,0,0,0,56500,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Institute For Teaching And Learning,State,0,0,0,0,0,0,0,9999,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Interdistrict Cooperative,State,0,0,0,0,0,0,80000,186254,324210,324210,282178,357907,88000,88000,120831,120831,118200,109926,131087,129877,133170,92548,103186,80152
104,Norwich                  ,H,Low Performing Schools,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374050
104,Norwich                  ,H,Magnet School,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9600,19500,32500,42900,40300,35024,55900,87100
104,Norwich                  ,H,Nonpublic Health Services,State,97722,95056,82709,64139,65368,30571,35487,22765,25844,35850,39477,48517,87920,77524,83595,93939,101243,95714,146737,129647,180943,164668,123162,109327
104,Norwich                  ,H,Primary Mental Health,State,0,0,28980,20000,15400,14660,16600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Priority School Districts,State,0,0,23756,500000,500000,500000,250000,125000,0,0,0,0,0,0,0,0,527424,1228359,1191709,1174372,1170737,1170737,1159225,1146180
104,Norwich                  ,H,Professional Development,State,11063,11034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Quality Enhancement,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19117,20120
104,Norwich                  ,H,School Accountability-Summer Schl,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117514,115820,114634,116623,116132,115977,118729,117865
104,Norwich                  ,H,School Building Projects,State,126537,595219,872281,329858,675612,456206,367905,702294,474237,5270338,6430904,1195071,644733,1614898,1623720,1317333,695527,1201051,1082980.1,2596267.77,5223343.01,12997732.09,4910232.01,108944.56
104,Norwich                  ,H,School Health Coordinator Pilot,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000
104,Norwich                  ,H,School Readiness -Severe Need,State,0,0,0,0,0,0,0,0,190000,245952,200000,200000,200000,191736,200000,424008,933772,1206645,1432215,1658208,1694355,1693005,1667480,1845416
104,Norwich                  ,H,School To Career Opportunities,State,0,0,0,0,0,0,0,0,11150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Sp. Ed. - Equity,State,0,0,0,0,0,0,32856,265042,521960,583890,562871,349535,194662,0,0,0,97781,185325,0,0,0,0,0,0
104,Norwich                  ,H,Sp. Ed. - Excess Cost,State,0,0,20865,41323,92757,116294,73396,70432,59879,142187,193637,256119,514850,683147,852570,804602,1023432,877163,1206444,1497591,1296464,1280833,1251569,1289021
104,Norwich                  ,H,Sp. Ed. - Medicaid,State,51940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Sp. Ed. - Regular,State,2034794,2460003,2780774,3241382,3597327,3928737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Sp. Ed. - State Agency Placements,State,155361,74738,101883,91986,70408,52558,161797,244010,170062,562079,418346,470984,667560,475441,387040,613613,840735,1032568,1635945,1459253,1263471,1358047,609250,745121
104,Norwich                  ,H,Sp.Ed Excs Cost Student Supplmnt,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379721,379721,379721,379721
104,Norwich                  ,H,State Funds For Tech Infrastructure,State,0,0,0,0,0,0,0,166606,0,0,0,106264,60051,24951,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,State School Breakfast,State,0,0,0,0,0,0,6009,49729,37344,43197,42185,45392,43217,46046,47380,48549,50490,49024,52798,54056,51258,46369,50100,46244
104,Norwich                  ,H,Student Achievement,State,0,0,0,0,0,0,1894,27110,8190,0,2961,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Tax Exempt Property,State,28402,20558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Teacher Standards Implementation,State,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Telecommunication Incentives,State,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Transitional School Districts,State,0,0,0,0,0,0,0,0,0,250000,250000,250000,125000,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Transportation - Public,State,428027,550042,543093,586279,579470,626196,797257,826183,846676,834601,843543,1007796,1152845,1011989,1007953,960877,1053000,1011881,1016075,1011046,571813,600534,617347,546038
104,Norwich                  ,H,Transportation-Nonpublic,State,33745,56459,57689,55053,54564,57622,61554,64772,81124,94375,69476,68022,94341,82772,83002,73186,103388,89615,99290,90625,86707,87984,54074,59736
104,Norwich                  ,H,Vocational Education Equipment,State,0,115345,0,0,114462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Wrap Around Services,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
104,Norwich                  ,H,Young Adult Learner,State,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33333,33333,33333,0,0,0,0
104,Norwich                  ,H,Young Parents Program,State,0,0,0,0,0,0,0,0,0,0,0,0,15240,0,0,0,0,0,0,0,0,0,0,0
104,Norwich                  ,H,Youth Service Bureau,State,0,0,0,0,0,0,93092,91172,89864,90584,86039,89297,87952,80853,81031,86013,86810,87482,95018,95018,95106,95146,95146,94937
105,Old Lyme                 ,C,ECS/Alliance Dist Grants,State,513487,534026,418391,83409,84048,84048,173982,159654,147824,141799,143711,145631,242681,369566,385228,433656,446529,447757,580901,606280,519914,519190,605586,605586
105,Old Lyme                 ,C,Sp. Ed. - Equity,State,0,0,0,0,0,0,0,0,0,0,12669,11499,9450,0,0,0,7148,7538,0,0,0,0,0,0
105,Old Lyme                 ,C,Youth Service Bureau,State,0,0,0,0,0,0,18736,18577,18469,18371,19985,20255,20144,19554,19569,19983,20049,20105,25103,25103,25111,25114,25114,24999
106,Old Saybrook             ,D,Adult Education,State,833,828,1906,1318,1455,1032,1789,2029,5773,5656,6323,6230,7785,9391,6054,6261,6636,5736,6490,5533,6332,5975,6115,4447
106,Old Saybrook             ,D,Child Nutrition State Match,State,6923,5480,4801,4446,4688,4705,3991,4227,4375,5239,5430,5610,5923,6095,5959,6161,6038,5431,5475,5552,5275,5858,5813,5420
